authorized_flag,card_id,city_id,category_1,installments,category_3,merchant_category_id,merchant_id,month_lag,purchase_amount,purchase_date,category_2,state_id,subsector_id
Y,C_ID_be71a60d23,143,N,0,A,705,M_ID_bd35a47689,1,-0.72862053,2018-03-19 19:19:19,5.0,5,33
Y,C_ID_be71a60d23,260,N,0,A,307,M_ID_fbd6eceb6a,2,-0.72436803,2018-04-21 12:15:02,5.0,5,19
Y,C_ID_be71a60d23,201,N,0,A,206,M_ID_8e6144f52e,2,-0.63420896,2018-04-06 10:53:50,5.0,5,1
Y,C_ID_56eb88fdac,69,N,1,B,222,M_ID_ecd76ee666,2,-0.67327789,2018-04-19 09:33:09,1.0,9,21
Y,C_ID_56eb88fdac,69,N,2,C,411,M_ID_de1122e470,2,0.93606153,2018-04-19 13:58:51,1.0,9,21
Y,C_ID_56eb88fdac,69,N,1,B,561,M_ID_50f575c681,1,-0.6088442,2018-03-04 21:02:09,1.0,9,7
Y,C_ID_56eb88fdac,69,N,1,B,278,M_ID_6e4c12d565,2,-0.65524607,2018-04-18 12:10:04,1.0,9,37
Y,C_ID_56eb88fdac,69,N,1,B,307,M_ID_9fa541c3e3,2,-0.44938286,2018-04-06 03:33:05,1.0,9,19
Y,C_ID_56eb88fdac,69,N,1,B,606,M_ID_cd2c0b07e9,2,-0.59055694,2018-04-22 09:57:01,1.0,9,17
Y,C_ID_56eb88fdac,69,N,1,B,637,M_ID_b36dcc2b98,2,-0.71084417,2018-04-19 12:39:18,1.0,9,37
Y,C_ID_56eb88fdac,69,N,1,B,80,M_ID_5ba019a379,2,-0.6883044,2018-04-23 17:47:24,1.0,9,37
Y,C_ID_56eb88fdac,69,N,1,B,536,M_ID_3d010b5fb1,2,-0.72436803,2018-04-18 13:46:32,1.0,9,31
Y,C_ID_56eb88fdac,41,N,1,B,278,M_ID_802e00aee3,1,-0.59363737,2018-03-05 13:24:13,5.0,20,37
Y,C_ID_56eb88fdac,41,N,1,B,195,M_ID_3ee65af320,1,-0.58762677,2018-03-05 17:42:15,5.0,20,34
Y,C_ID_56eb88fdac,41,N,1,B,307,M_ID_7e0d5e8d13,1,-0.59043673,2018-03-10 08:27:51,5.0,20,19
Y,C_ID_56eb88fdac,160,N,1,B,561,M_ID_f2045dd267,1,-0.58642465,2018-03-09 22:24:39,5.0,21,7
Y,C_ID_93e49567ad,158,N,1,B,80,M_ID_ab35db96eb,1,-0.73789189,2018-03-20 17:11:26,1.0,15,37
Y,C_ID_a32abb665a,116,N,1,B,278,M_ID_1379ea11a9,2,-0.67258667,2018-04-06 12:52:01,1.0,9,37
Y,C_ID_a32abb665a,69,N,1,B,278,M_ID_4e5b36c71d,1,-0.53127735,2018-03-10 12:53:46,1.0,9,37
Y,C_ID_a32abb665a,69,N,1,B,307,M_ID_51757498fd,2,-0.55450834,2018-04-08 15:46:35,1.0,9,19
Y,C_ID_a32abb665a,69,N,1,B,367,M_ID_3f3084da59,1,-0.54854281,2018-03-01 09:48:50,1.0,9,16
Y,C_ID_a32abb665a,69,N,1,B,278,M_ID_c7d69fe99f,2,-0.66516357,2018-04-07 18:54:23,1.0,9,37
Y,C_ID_a32abb665a,69,N,1,B,437,M_ID_efc1f82250,2,-0.59063207,2018-04-07 09:53:40,1.0,9,15
Y,C_ID_a32abb665a,69,N,1,B,607,M_ID_c19af59534,1,-0.35626357,2018-03-09 14:08:53,1.0,9,29
Y,C_ID_a32abb665a,69,N,1,B,307,M_ID_ee392c6aef,1,-0.67177524,2018-03-23 08:15:11,1.0,9,19
Y,C_ID_a32abb665a,69,N,1,B,278,M_ID_4ca6209148,1,-0.67900299,2018-03-11 15:48:13,1.0,9,37
Y,C_ID_a32abb665a,69,N,1,B,818,M_ID_6b46cf3cb0,1,0.06572596,2018-03-29 17:39:21,1.0,9,12
Y,C_ID_a32abb665a,233,N,1,B,367,M_ID_c0ae0a1677,1,-0.52413976,2018-03-18 09:03:42,1.0,9,16
Y,C_ID_a32abb665a,69,N,1,B,80,M_ID_df4c9c19a3,1,-0.71490133,2018-03-21 15:12:40,1.0,9,37
Y,C_ID_a32abb665a,69,N,1,B,779,M_ID_855512f895,2,-0.37139527,2018-04-07 18:23:13,1.0,9,27
Y,C_ID_a32abb665a,69,N,1,B,705,M_ID_aa91fc5309,2,-0.42700839,2018-04-01 17:43:42,1.0,9,33
Y,C_ID_a32abb665a,19,N,1,B,818,M_ID_10607e48d0,2,3.0124099,2018-04-23 12:55:21,1.0,9,12
Y,C_ID_a32abb665a,233,N,1,B,307,M_ID_2d3fda88d9,1,-0.44990879,2018-03-18 06:15:50,1.0,9,19
Y,C_ID_a32abb665a,69,N,1,B,80,M_ID_0b38a4e8b4,1,-0.68980705,2018-03-11 19:29:05,1.0,9,37
Y,C_ID_a32abb665a,69,N,1,B,307,M_ID_b346b7cec3,1,-0.47165215,2018-03-10 12:37:23,1.0,9,19
Y,C_ID_a32abb665a,69,N,1,B,884,M_ID_66fd5e43ae,1,-0.54407994,2018-03-11 13:14:46,1.0,9,27
Y,C_ID_a32abb665a,-1,N,1,B,80,M_ID_337e52525c,2,-0.71685477,2018-04-19 12:44:30,,-1,37
Y,C_ID_a32abb665a,69,N,1,B,842,M_ID_1d8085cf5d,1,-0.6460799,2018-03-23 13:49:40,1.0,9,37
Y,C_ID_a32abb665a,69,N,1,B,842,M_ID_15e8fd5fb4,2,-0.67741018,2018-04-26 22:36:58,1.0,9,37
Y,C_ID_a32abb665a,19,N,1,B,307,M_ID_cb6eca4f23,1,-0.59664268,2018-03-29 11:13:42,1.0,9,19
Y,C_ID_a32abb665a,69,N,1,B,307,M_ID_c394c7e8d0,2,-0.4664079,2018-04-26 04:27:59,1.0,9,19
Y,C_ID_a32abb665a,168,N,1,B,307,M_ID_1ddab5d1ad,1,-0.67628319,2018-03-29 10:46:17,1.0,9,19
Y,C_ID_a32abb665a,69,N,1,B,360,M_ID_3608da7058,1,-0.70483356,2018-03-08 15:59:53,1.0,9,34
Y,C_ID_a32abb665a,69,N,1,B,307,M_ID_61f3c50ede,2,-0.4351227,2018-04-04 04:20:14,1.0,9,19
Y,C_ID_a32abb665a,69,N,1,B,556,M_ID_abaa204a47,2,-0.40066691,2018-04-19 06:49:18,1.0,9,9
Y,C_ID_a32abb665a,69,N,1,B,130,M_ID_c355870ab2,1,-0.67928849,2018-03-22 14:30:13,1.0,9,41
Y,C_ID_a32abb665a,69,N,1,B,80,M_ID_1a88b23341,2,-0.53278,2018-04-14 16:21:58,1.0,9,37
Y,C_ID_a32abb665a,69,N,1,B,195,M_ID_5cef7348b4,1,-0.7395448,2018-03-01 12:24:40,1.0,9,34
Y,C_ID_a32abb665a,69,N,1,B,278,M_ID_819f969b83,2,-0.28063513,2018-04-15 13:06:10,1.0,9,37
Y,C_ID_fba2b3a1cf,149,N,1,B,307,M_ID_7cfb4ae4f0,2,-0.68680175,2018-03-31 03:41:35,5.0,20,19
Y,C_ID_fba2b3a1cf,162,N,1,B,842,M_ID_933f00baed,1,-0.71234682,2018-02-10 12:20:40,5.0,20,37
Y,C_ID_fba2b3a1cf,56,N,1,B,307,M_ID_abf328ea92,2,-0.70179821,2018-03-31 11:01:38,5.0,20,19
Y,C_ID_fba2b3a1cf,69,N,1,B,574,M_ID_6f274b9340,2,-0.74089719,2018-03-25 22:24:19,1.0,9,22
Y,C_ID_fba2b3a1cf,14,N,1,B,222,M_ID_b4b9adc2b2,2,-0.5913834,2018-03-29 16:57:40,5.0,20,21
Y,C_ID_fba2b3a1cf,162,N,1,B,705,M_ID_8279c6f545,1,-0.72436803,2018-02-04 17:56:49,5.0,20,33
Y,C_ID_fba2b3a1cf,162,N,1,B,307,M_ID_a81d88f928,1,-0.70257959,2018-02-09 11:21:21,5.0,20,19
Y,C_ID_fba2b3a1cf,162,N,1,B,705,M_ID_009074f3ff,2,-0.71566768,2018-03-07 20:16:58,5.0,20,33
Y,C_ID_b05b8a1bc3,143,N,0,A,437,M_ID_201d070089,1,-0.70182826,2018-03-19 18:37:31,5.0,5,15
Y,C_ID_b05b8a1bc3,143,N,0,A,80,M_ID_081d167e3c,1,-0.73789189,2018-03-26 15:44:00,5.0,5,37
Y,C_ID_b05b8a1bc3,291,N,0,A,511,M_ID_9139332ccc,1,-0.70182826,2018-03-23 20:54:44,1.0,9,7
Y,C_ID_b05b8a1bc3,143,N,0,A,307,M_ID_cb00c5f86b,1,-0.70182826,2018-03-05 09:24:58,5.0,5,19
Y,C_ID_faacef6d77,69,N,0,A,557,M_ID_2073148bed,1,-0.71535212,2018-02-02 12:46:04,1.0,9,29
Y,C_ID_faacef6d77,69,N,0,A,437,M_ID_40f128a2c1,1,-0.66130176,2018-02-08 11:44:29,1.0,9,15
Y,C_ID_faacef6d77,69,N,0,A,307,M_ID_d0303a314a,1,-0.67177524,2018-02-12 15:17:21,1.0,9,19
Y,C_ID_faacef6d77,69,N,0,A,307,,1,-0.67177524,2018-02-01 09:42:32,1.0,9,19
Y,C_ID_6bf003900f,69,N,2,C,557,M_ID_f58e44a5ba,2,-0.62789782,2018-04-02 18:10:04,1.0,9,29
Y,C_ID_6bf003900f,-1,Y,4,C,690,M_ID_3111c6df35,2,-0.56660468,2018-04-11 20:33:23,,-1,1
Y,C_ID_6bf003900f,69,N,1,B,36,M_ID_0724856457,1,-0.64172221,2018-03-29 16:40:21,1.0,9,7
Y,C_ID_6bf003900f,69,N,1,B,195,M_ID_cc72dac895,1,-0.70528436,2018-03-29 14:06:17,1.0,9,34
Y,C_ID_6bf003900f,69,N,-1,,884,M_ID_1b3e5a9b05,1,-0.59667273,2018-03-02 18:00:10,1.0,9,27
Y,C_ID_086fe1da99,69,N,1,B,307,M_ID_3530d06b7e,1,-0.6266957,2018-03-01 14:25:48,1.0,9,19
Y,C_ID_086fe1da99,139,N,1,B,774,M_ID_cbadbaf468,2,-0.62594438,2018-04-29 11:35:42,1.0,9,29
Y,C_ID_086fe1da99,291,N,1,B,367,M_ID_aa4911efda,1,-0.65453983,2018-03-16 17:18:16,1.0,9,16
Y,C_ID_086fe1da99,69,N,1,B,299,M_ID_4414bee14f,2,-0.68680175,2018-04-16 09:01:47,1.0,9,41
Y,C_ID_086fe1da99,69,N,1,B,307,M_ID_51757498fd,1,-0.6266957,2018-03-06 15:46:13,1.0,9,19
Y,C_ID_086fe1da99,69,N,1,B,108,M_ID_8b390fb5e5,2,-0.70059609,2018-04-14 13:19:23,1.0,9,34
Y,C_ID_086fe1da99,69,N,1,B,531,M_ID_cb072feea1,2,-0.6719255,2018-04-03 12:36:14,1.0,9,27
Y,C_ID_086fe1da99,69,N,1,B,80,M_ID_9300202abb,1,-0.68980705,2018-03-28 18:10:08,1.0,9,37
Y,C_ID_086fe1da99,69,N,1,B,360,M_ID_57eb30da39,2,-0.68905572,2018-04-26 14:52:48,1.0,9,34
Y,C_ID_086fe1da99,69,N,1,B,763,M_ID_f59b1b3519,1,-0.72436803,2018-03-15 11:28:35,1.0,9,36
Y,C_ID_086fe1da99,69,N,1,B,818,M_ID_aa7228ef44,1,-0.59964798,2018-03-28 15:41:08,1.0,9,12
Y,C_ID_086fe1da99,69,N,1,B,307,M_ID_940ae8552d,2,-0.6266957,2018-04-22 06:00:27,1.0,9,19
Y,C_ID_086fe1da99,139,N,1,B,842,M_ID_8dd3f2e24a,2,-0.69070864,2018-04-29 11:54:06,1.0,9,37
Y,C_ID_086fe1da99,69,N,1,B,437,M_ID_ca4d18b336,2,0.67363852,2018-04-28 19:49:40,1.0,9,15
Y,C_ID_086fe1da99,139,N,1,B,278,M_ID_07a3bc3478,1,-0.72136273,2018-03-24 20:42:56,1.0,9,37
Y,C_ID_086fe1da99,69,N,1,B,529,M_ID_679a1d99ed,1,-0.59814533,2018-03-08 13:42:27,1.0,9,20
Y,C_ID_086fe1da99,139,N,1,B,80,M_ID_275a4720a0,1,-0.73939454,2018-03-03 15:35:43,1.0,9,37
Y,C_ID_086fe1da99,69,N,1,B,528,M_ID_2e7778204d,1,-0.66801861,2018-03-17 13:09:19,1.0,9,25
Y,C_ID_086fe1da99,139,N,1,B,222,M_ID_cda88dd156,1,-0.6852991,2018-03-31 06:57:43,1.0,9,21
Y,C_ID_086fe1da99,88,N,1,B,823,M_ID_9957d125f9,2,-0.70934152,2018-04-07 13:41:19,1.0,16,25
Y,C_ID_086fe1da99,291,N,1,B,818,M_ID_9845307c6b,1,-0.51625084,2018-03-16 13:59:03,1.0,9,12
Y,C_ID_086fe1da99,-1,Y,1,B,302,M_ID_74eba26a8d,1,-0.52151012,2018-03-10 13:42:53,,-1,22
Y,C_ID_e4d60467c2,69,N,1,B,793,M_ID_46b2be854a,1,-0.65374342,2018-03-31 14:28:50,1.0,9,38
Y,C_ID_e4d60467c2,69,N,1,B,80,M_ID_6a08a4cfec,2,-0.62534331,2018-04-12 19:06:28,1.0,9,37
Y,C_ID_e4d60467c2,69,N,1,B,451,M_ID_dea48d383d,2,-0.56658965,2018-04-09 11:57:32,1.0,9,7
Y,C_ID_e4d60467c2,69,N,1,B,454,M_ID_491c8d0329,1,-0.73939454,2018-03-20 18:47:36,1.0,9,39
Y,C_ID_e4d60467c2,69,N,1,B,779,M_ID_feb27d0220,1,-0.74239984,2018-03-18 12:24:58,1.0,9,27
Y,C_ID_e4d60467c2,-1,Y,12,C,224,M_ID_49d4a8510e,2,-0.20775655,2018-04-11 20:24:29,,-1,11
Y,C_ID_e4d60467c2,69,N,1,B,80,M_ID_680ee526bf,2,-0.71415,2018-04-21 13:53:12,1.0,9,37
Y,C_ID_e4d60467c2,69,N,1,B,683,M_ID_7773ebe401,1,-0.73341399,2018-03-28 15:03:10,1.0,9,34
Y,C_ID_e4d60467c2,69,N,1,B,734,M_ID_0da765990b,2,-0.64187248,2018-04-10 22:54:06,1.0,9,25
Y,C_ID_e4d60467c2,69,N,1,B,367,M_ID_e9988c1859,2,-0.62672575,2018-04-09 15:30:51,1.0,9,16
Y,C_ID_e4d60467c2,69,N,1,B,734,M_ID_0da765990b,2,-0.69686951,2018-04-10 22:54:06,1.0,9,25
Y,C_ID_e4d60467c2,48,N,1,B,703,,1,-0.68079114,2018-03-25 10:37:28,1.0,9,29
Y,C_ID_e4d60467c2,69,N,1,B,683,M_ID_2637773dd2,2,-0.71234682,2018-04-20 17:03:44,1.0,9,34
Y,C_ID_e4d60467c2,69,N,-1,,274,M_ID_2da56d089d,1,-0.59664268,2018-03-22 13:49:08,1.0,9,36
Y,C_ID_e4d60467c2,69,N,1,B,560,M_ID_940fb4498f,1,-0.72587068,2018-03-31 12:16:45,1.0,9,34
Y,C_ID_e4d60467c2,69,N,1,B,307,M_ID_8457ddc5e1,1,-0.64036983,2018-03-17 08:13:29,1.0,9,19
Y,C_ID_e4d60467c2,69,N,1,B,309,M_ID_e3f0c398e7,1,-0.66441225,2018-03-16 16:13:18,1.0,9,21
Y,C_ID_e4d60467c2,69,N,1,B,705,M_ID_b20045c148,1,-0.66142197,2018-03-18 11:59:51,1.0,9,33
Y,C_ID_e4d60467c2,69,N,1,B,278,M_ID_ee97dafdb2,1,-0.51417718,2018-03-19 20:12:22,1.0,9,37
Y,C_ID_e4d60467c2,250,N,1,B,178,M_ID_67272233ae,1,-0.72436803,2018-03-18 12:29:50,1.0,9,29
Y,C_ID_6f99c8d0c7,314,N,1,B,683,M_ID_ae1b718707,1,-0.68379645,2018-03-10 15:50:40,1.0,9,34
Y,C_ID_6f99c8d0c7,69,N,1,B,437,M_ID_f2c3927d45,1,-0.61846117,2018-03-10 11:30:07,1.0,9,15
Y,C_ID_6f99c8d0c7,69,N,1,B,356,M_ID_2a48197573,2,5.26369692,2018-04-17 17:22:22,1.0,9,21
Y,C_ID_6f99c8d0c7,314,N,1,B,437,M_ID_95d34e7522,1,-0.63076789,2018-03-10 18:37:34,1.0,9,15
Y,C_ID_c08881d71e,233,N,0,A,637,M_ID_ff53680dc8,2,-0.70934152,2017-11-13 00:00:00,1.0,9,37
Y,C_ID_c08881d71e,69,N,0,A,606,M_ID_cd2c0b07e9,2,-0.7168698,2017-11-08 19:44:13,1.0,9,17
Y,C_ID_c08881d71e,69,N,0,A,884,M_ID_237e2709e7,1,-0.72211405,2017-10-06 15:50:09,1.0,9,27
Y,C_ID_c08881d71e,233,N,0,A,80,M_ID_98b342c0e3,2,-0.74239984,2017-11-12 00:00:00,1.0,9,37
Y,C_ID_c08881d71e,233,N,0,A,690,M_ID_15614da407,2,-0.71700504,2017-11-25 14:26:26,1.0,9,1
Y,C_ID_c08881d71e,233,N,0,A,68,M_ID_f0cbb7bf64,2,-0.66130176,2017-11-07 14:52:36,1.0,9,27
Y,C_ID_c08881d71e,69,N,0,A,80,M_ID_41ee8f58b8,1,-0.73789189,2017-10-10 10:13:34,1.0,9,37
Y,C_ID_c08881d71e,233,N,0,A,307,M_ID_deda8751cf,2,-0.70934152,2017-11-14 13:44:11,1.0,9,19
Y,C_ID_c08881d71e,233,N,0,A,68,M_ID_8d7f5fe5cb,2,-0.62684597,2017-11-07 17:09:51,1.0,9,27
Y,C_ID_c08881d71e,233,N,0,A,419,M_ID_58e6eab861,2,-0.73188128,2017-11-21 00:00:00,1.0,9,1
Y,C_ID_c08881d71e,233,N,0,A,68,M_ID_726d9ef925,2,-0.70693727,2017-11-07 15:18:35,1.0,9,27
Y,C_ID_c08881d71e,233,N,0,A,68,M_ID_555f77c85b,2,-0.68229379,2017-11-21 00:00:00,1.0,9,27
Y,C_ID_c08881d71e,233,N,0,A,80,M_ID_98b342c0e3,2,-0.73638924,2017-11-12 00:00:00,1.0,9,37
Y,C_ID_c08881d71e,233,N,0,A,531,M_ID_838f6bb58b,2,-0.66501331,2017-11-07 00:00:00,1.0,9,27
Y,C_ID_c08881d71e,233,N,0,A,518,M_ID_2e3905c2c3,2,-0.71084417,2017-11-25 14:45:42,1.0,9,27
Y,C_ID_c08881d71e,69,N,0,A,561,M_ID_50f575c681,1,-0.71700504,2017-10-26 14:57:53,1.0,9,7
Y,C_ID_c08881d71e,233,N,0,A,690,M_ID_86a383b554,2,-0.70935654,2017-11-07 14:27:25,1.0,9,1
Y,C_ID_18c53fe97a,17,N,1,B,705,M_ID_f211436fe0,2,-0.70197853,2018-04-07 13:52:34,4.0,22,33
Y,C_ID_18c53fe97a,17,N,1,B,307,M_ID_d76b8a2c08,2,-0.53431271,2018-04-09 19:39:38,4.0,22,19
Y,C_ID_18c53fe97a,212,N,1,B,367,M_ID_beeb1815a2,2,-0.69419479,2018-04-30 20:12:32,4.0,4,16
Y,C_ID_18c53fe97a,17,N,1,B,307,M_ID_f416f2710c,1,-0.59664268,2018-03-05 19:58:39,4.0,22,19
Y,C_ID_18c53fe97a,17,N,1,B,847,M_ID_0ebba6ef07,2,-0.63781532,2018-04-03 10:31:43,4.0,22,12
Y,C_ID_18c53fe97a,-1,Y,1,B,755,M_ID_445742726b,1,-0.72436803,2018-03-04 12:10:11,,-1,8
Y,C_ID_18c53fe97a,107,N,1,B,278,M_ID_50b2e52eb9,2,-0.65689899,2018-04-28 19:14:20,4.0,4,37
Y,C_ID_18c53fe97a,-1,Y,3,C,367,M_ID_66b0385c20,1,-0.45530331,2018-03-14 14:57:25,,-1,16
Y,C_ID_18c53fe97a,212,N,1,B,292,M_ID_735cbce64c,2,0.22981547,2018-04-30 17:19:39,4.0,4,2
Y,C_ID_18c53fe97a,212,N,1,B,278,M_ID_e7609681b9,2,-0.70272985,2018-04-30 16:23:24,4.0,4,37
Y,C_ID_18c53fe97a,17,N,1,B,367,M_ID_aebc816995,1,-0.70764352,2018-03-29 13:52:19,4.0,22,16
Y,C_ID_18c53fe97a,17,N,1,B,511,M_ID_235fba1cce,1,-0.694315,2018-03-29 17:19:45,4.0,22,7
Y,C_ID_18c53fe97a,-1,Y,2,C,206,M_ID_acd3ab2db4,1,-0.63572663,2018-03-02 15:32:48,,-1,1
Y,C_ID_18c53fe97a,17,N,3,C,19,M_ID_45e5b7ee55,2,-0.46630271,2018-04-10 13:32:30,4.0,22,36
Y,C_ID_18c53fe97a,17,N,3,C,607,M_ID_02c50d7b83,1,-0.50648361,2018-03-10 17:54:40,4.0,22,29
Y,C_ID_18c53fe97a,212,N,1,B,278,M_ID_0a9633bd9f,2,-0.70182826,2018-04-21 10:55:23,4.0,4,37
Y,C_ID_e30251715d,260,N,0,A,411,M_ID_723a817add,1,-0.72587068,2018-03-20 16:13:01,5.0,5,21
Y,C_ID_e30251715d,143,N,0,A,40,M_ID_6b02b17793,1,-0.57410291,2018-03-01 05:26:26,5.0,5,21
Y,C_ID_e30251715d,158,N,0,A,278,M_ID_34712af4a1,1,-0.60435128,2018-03-14 16:08:50,1.0,15,37
Y,C_ID_e30251715d,333,N,0,A,454,M_ID_34e4b33326,1,-0.72587068,2018-03-08 10:36:25,1.0,9,39
Y,C_ID_e30251715d,158,N,0,A,278,M_ID_fcac8e7263,1,-0.67012232,2018-03-15 07:03:01,1.0,15,37
Y,C_ID_e30251715d,143,N,0,A,273,M_ID_efa1109f3b,1,-0.68394671,2018-03-09 06:18:45,5.0,5,20
Y,C_ID_e30251715d,143,N,0,A,307,M_ID_c2f216395d,1,-0.70182826,2018-03-09 12:16:08,5.0,5,19
Y,C_ID_e30251715d,158,N,0,A,278,M_ID_deb43ff012,1,-0.63034714,2018-03-14 13:02:42,1.0,15,37
Y,C_ID_e30251715d,69,N,0,A,879,M_ID_00a6ca8a8a,2,-0.46531096,2018-04-23 09:39:01,1.0,9,29
Y,C_ID_e30251715d,143,N,0,A,307,M_ID_0eea9dff51,2,-0.67177524,2018-04-03 16:03:15,5.0,5,19
Y,C_ID_e30251715d,150,N,0,A,307,M_ID_8aa0c9cf81,2,-0.68680175,2018-04-23 19:00:23,5.0,5,19
Y,C_ID_e30251715d,150,N,0,A,411,M_ID_357c160060,2,-0.49476293,2018-04-30 16:20:56,5.0,5,21
Y,C_ID_af99e70f6a,107,N,1,B,667,M_ID_0c820c2f93,1,-0.54855784,2018-03-12 11:45:02,4.0,4,21
Y,C_ID_af99e70f6a,107,N,1,B,309,M_ID_07295dca12,1,-0.66726728,2018-03-12 14:48:18,4.0,4,21
Y,C_ID_af99e70f6a,107,N,2,C,307,M_ID_8f94e1c324,1,-0.6266957,2018-03-10 12:59:49,4.0,4,19
Y,C_ID_bb43f4f97a,19,N,0,A,705,M_ID_197731df92,1,-0.72740338,2018-03-25 10:17:52,1.0,9,33
Y,C_ID_bb43f4f97a,19,N,0,A,834,M_ID_ae21baafb2,1,-0.73443579,2018-03-25 07:32:16,1.0,9,27
Y,C_ID_bb43f4f97a,291,N,0,A,683,,1,-0.71384947,2018-03-10 09:23:56,1.0,9,34
Y,C_ID_bb43f4f97a,69,N,0,A,367,M_ID_a92ac9a3da,2,-0.73714056,2018-04-09 18:10:28,1.0,9,16
Y,C_ID_bb43f4f97a,291,N,0,A,705,M_ID_29d04f2408,2,-0.68151242,2018-04-30 22:15:09,1.0,9,33
Y,C_ID_bb43f4f97a,69,N,0,A,14,M_ID_6c3db570df,2,-0.59664268,2018-04-30 14:26:57,1.0,9,31
Y,C_ID_bb43f4f97a,231,N,0,A,560,M_ID_ab8ade3afc,1,-0.69070864,2018-03-19 09:58:38,1.0,9,34
Y,C_ID_bb43f4f97a,291,N,0,A,367,M_ID_527d03530f,1,-0.6940295,2018-03-08 18:26:30,1.0,9,16
Y,C_ID_bb43f4f97a,291,N,0,A,80,M_ID_4cd0ebdcdb,2,-0.73037863,2018-04-28 20:27:19,1.0,9,37
Y,C_ID_44ffea4679,-1,N,1,B,367,M_ID_7ac7572e30,1,-0.64923547,2018-03-30 08:33:36,,-1,16
Y,C_ID_44ffea4679,126,N,1,B,367,M_ID_50c5ac33b1,2,-0.65126405,2018-04-03 21:25:57,4.0,4,16
Y,C_ID_44ffea4679,-1,N,1,B,298,M_ID_8872b4ee88,1,-0.64472752,2018-03-02 13:40:06,,-1,10
Y,C_ID_44ffea4679,291,N,3,C,511,M_ID_9139332ccc,1,-0.29611244,2018-03-27 12:32:33,1.0,9,7
Y,C_ID_1c8decd066,110,N,0,A,793,M_ID_95368c1185,1,-0.70934152,2018-03-20 12:37:33,1.0,16,38
Y,C_ID_1c8decd066,110,N,0,A,87,M_ID_c8b15d0aa6,1,-0.69882296,2018-03-07 14:15:04,1.0,16,27
Y,C_ID_1c8decd066,110,N,0,A,518,M_ID_ecd3ca6150,1,-0.68729762,2018-03-20 16:14:12,1.0,16,27
Y,C_ID_c239d2062e,87,N,0,A,80,M_ID_d112d554f3,1,-0.65704925,2018-03-10 17:34:37,3.0,11,37
Y,C_ID_c239d2062e,87,N,0,A,80,M_ID_861b82e721,2,-0.58624433,2018-04-11 14:59:40,3.0,11,37
Y,C_ID_c239d2062e,87,N,0,A,309,M_ID_59764e8cb1,1,0.02450824,2018-03-29 06:47:05,3.0,11,21
Y,C_ID_c239d2062e,87,N,0,A,774,M_ID_4e48f6262c,2,0.61299152,2018-04-11 16:24:00,3.0,11,29
Y,C_ID_c239d2062e,87,N,0,A,40,M_ID_b3555e21fb,1,-0.5899108,2018-03-16 10:39:26,3.0,11,21
Y,C_ID_c239d2062e,87,N,0,A,607,M_ID_d37ac37d03,2,-0.67261672,2018-04-06 15:13:35,3.0,11,29
Y,C_ID_c239d2062e,322,N,0,A,420,M_ID_7e2d9e34e5,2,-0.68980705,2018-04-18 20:30:41,3.0,11,31
Y,C_ID_c239d2062e,87,N,0,A,278,M_ID_ade14a020c,1,-0.59799506,2018-03-09 13:34:30,3.0,11,37
Y,C_ID_c239d2062e,87,N,0,A,278,M_ID_c57ffd03ac,1,-0.73263261,2018-03-09 16:31:11,3.0,11,37
Y,C_ID_c239d2062e,87,N,0,A,307,M_ID_fd026f8044,2,-0.59664268,2018-04-24 13:28:13,3.0,11,19
Y,C_ID_c239d2062e,87,N,0,A,307,M_ID_41ee26c370,2,-0.67177524,2018-04-13 10:42:25,3.0,11,19
Y,C_ID_c239d2062e,69,N,0,A,642,M_ID_725a60d404,1,0.45521315,2018-03-17 12:59:29,1.0,9,33
Y,C_ID_c239d2062e,87,N,0,A,108,M_ID_142feb0474,2,0.69692962,2018-04-04 14:12:24,3.0,11,34
Y,C_ID_c239d2062e,87,N,0,A,437,M_ID_abfd684b6b,1,-0.63420896,2018-03-29 11:10:16,3.0,11,15
Y,C_ID_c239d2062e,87,N,0,A,63,M_ID_ed9b6dc435,1,-0.19137765,2018-03-10 11:34:56,3.0,11,27
Y,C_ID_c239d2062e,322,N,0,A,769,M_ID_9e69eaedc5,1,0.53034571,2018-03-31 10:48:59,3.0,11,32
Y,C_ID_cb2269c52d,69,N,1,B,561,M_ID_50f575c681,1,-0.67177524,2018-03-18 20:49:41,1.0,9,7
Y,C_ID_cb2269c52d,19,N,1,B,705,M_ID_f484f2ea9b,2,-0.48164478,2018-04-07 16:38:41,1.0,9,33
Y,C_ID_cb2269c52d,213,N,1,B,278,M_ID_d855771cd9,2,-0.71485625,2018-04-12 09:06:40,1.0,9,37
Y,C_ID_cb2269c52d,213,N,1,B,705,M_ID_f5d1c355e5,2,-0.65076817,2018-04-12 19:25:08,1.0,9,33
Y,C_ID_cb2269c52d,213,N,1,B,80,M_ID_98b342c0e3,2,-0.72436803,2018-04-19 10:11:22,1.0,9,37
Y,C_ID_cb2269c52d,213,N,-1,,34,M_ID_6972fc7624,2,-0.41632454,2018-04-26 14:36:11,1.0,9,38
Y,C_ID_cb2269c52d,213,N,1,B,454,M_ID_10e9bd3431,1,-0.70934152,2018-03-16 17:12:58,1.0,9,39
Y,C_ID_cb2269c52d,19,N,1,B,307,M_ID_f949fd0d7e,2,-0.49357583,2018-04-07 19:55:12,1.0,9,19
